Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11003264;BOLSA FRIENDS PROT REG S/PERF (40);1002;1000;ST;6500,00;5451,23;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003264;BOLSA FRIENDS PROT REG S/PERF (40);1002;2000;ST;4348,00;5639,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003265;BOLSA FRIENDS PROT REG S/PERF (60);1002;1000;ST;0,00;0,00;0,000;0,00;38900,000;66763,03;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003265;BOLSA FRIENDS PROT REG S/PERF (60);1002;2000;ST;0,00;0,00;0,000;0,00;1278,000;2076,49;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003266;BOLSA TS FRIENDS REG XTREME SEC 14UND;1002;1000;ST;60500,00;73683,22;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003266;BOLSA TS FRIENDS REG XTREME SEC 14UND;1002;2000;ST;5062,00;5122,55;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003267;BOLSA TS FRIENDS REGULAR TELA 14UND;1002;1000;ST;16500,00;15967,75;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003267;BOLSA TS FRIENDS REGULAR TELA 14UND;1002;2000;ST;1654,00;2156,79;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003268;BOLSA PD MANZANILLA 40 UND;1002;1000;ST;0,00;0,00;0,000;0,00;52000,000;51860,14;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003268;BOLSA PD MANZANILLA 40 UND;1002;2000;ST;14836,00;16727,36;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003269;BOLSA FRIENDS NOCTUR SIN ALAS 10 UND;1002;1000;ST;116000,00;322317,82;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003269;BOLSA FRIENDS NOCTUR SIN ALAS 10 UND;1002;2000;ST;2195,00;6333,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003273;ETIQUETA ACTIVA SEC ABUN. PROMO (6X20);1001;2003;ST;0,00;0,00;0,000;0,00;7,000;56,50;20.02.2026 - 22:03:31;ZMAP;2003-Semiterminados;1001-Pharsana Maracay
11003273;ETIQUETA ACTIVA SEC ABUN. PROMO (6X20);1002;1000;ST;4000,00;281091,62;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003273;ETIQUETA ACTIVA SEC ABUN. PROMO (6X20);1002;2000;ST;1181,00;79505,53;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003280;ETIQ. FRONTAL JABÓN INTIMO FRIENDS;1000;1000;ST;7928,00;141163,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003281;ETIQ. DORSAL JABÓN INTIMO FRIENDS;1000;1000;ST;7694,00;137599,14;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11003285;ETIQUETA ACTIVA SEC PD OCAS PROMO (6X80);1002;2000;ST;1302,00;81746,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003286;ETIQ RESELLABLES P/WIPES (72x40) ACNE;1000;1000;ST;62475,00;345279,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
