Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
12000020;BILAMINADO ZOAH TH DESMAQUILLANTE 25UN;1000;1200;KG;123,15;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000024;FRAGANCIA ENERGY SPA INTYLACT;1000;1200;KG;0,85;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000025;FRAGANCIA DURAZNO SENSUAL INTYLACT;1000;1200;KG;0,66;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000026;BILAMINADO INTYLACT TH INTIMA MANZLLA 20;1000;1200;KG;329,47;89910,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000027;BILAMINADO INTYLACT TH INTIMA FLORAL 20;1000;1200;KG;316,93;79636,33;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000028;BILAMINADO INTYLACT TH INTIMA ARANDAN 20;1000;1200;KG;296,86;73469,02;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000049;CAJA DE SERVICIO TIPO 1 (INTYLACT);1000;1200;ST;1009,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000051;CINTA DE EMBALAR TRANSPARENTE (INTYLACT);1000;1200;M;393,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000053;TRILAMINADO INTYLACT ARANDANO 1 UN;1000;1200;G;84585,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000054;ESTUCHE P/INTYLACT TH INTIMA ARANDANO 20;1000;1200;ST;3979,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000056;EDTA DISODICO (ZOAH);1000;1200;KG;2,56;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000057;EDTA TETRASODICO (ZOAH);1000;1200;KG;0,64;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000058;POLIQUATERNIUM 007 (ZOAH);1000;1200;KG;12,80;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000059;GLICERINA (ZOAH);1000;1200;KG;64,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000060;PHENOXYETANOL (ZOAH);1000;1200;KG;9,60;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000061;PROPILENGLICOL (ZOAH);1000;1200;KG;16,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000062;CREMOPHOR CO40 (ZOAH);1000;1200;KG;32,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000063; GERMALL 115 (ZOAH);1000;1200;KG;9,60;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000064;NIACINAMIDA (ZOAH);1000;1200;KG;1,28;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000065;COCAMIDOPROPIL BETAINA 30% (ZOAH);1000;1200;KG;16,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000066;EXTRACTO DE ARANDANO Y MORA  (ZOAH);1000;1200;KG;10,60;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000067;TRIETANOLAMINA   (ZOAH);1000;1200;KG;1,27;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000068;ACIDO LACTICO   (ZOAH);1000;1200;KG;0,32;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000070;CLORURO DE SODIO  (ZOAH);1000;1200;KG;28,80;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000071;ETIQ DE SEGURIDAD C/LOGO SUPE (INTYLACT);1000;1200;ST;3969,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000072;CAJA DE SERVICIO TIPO 14 (INTYLACT);1000;1200;ST;320,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000074;TALCO USP (VITA);1000;1200;KG;95,72;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000075;ACIDO BORICO (VITA);1000;1200;KG;29,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000077;ACIDO SALICILICO (VITA);1000;1200;KG;16,20;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000078;MENTOL (VITA);1000;1200;KG;10,40;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000079;ALCANFOR (VITA);1000;1200;KG;5,80;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000081;CARBONATO DE CALCIO (VITA);1000;1200;KG;48,40;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000084;ALMIDON DE MAIZ (VITA);1000;1200;KG;43,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000086;ESTEARATO DE MAGNESIO (VITA);1000;1200;KG;29,40;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000088;OXIDO DE ZINC (VITA);1000;1200;KG;58,80;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000090;OXIDO DE HIERRO ROJO (VITA);1000;1200;KG;0,58;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000091;FRAGANCIA VIOLETA (VITA);1000;1200;KG;0,46;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000093;CAJA CORRUGADA BOROCANFOR 60G (VITA);1000;1200;ST;25,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000094;CAJA CORRUGADA BOROCANFOR 120G (VITA);1000;1200;ST;75,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000098;ENVASE BOROCANFOR 60G (VITA);1000;1200;ST;264,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000099;ENVASE BOROCANFOR 120G (VITA);1000;1200;ST;1673,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000100;TAPA BOROCANFOR ORIGINAL (VITA);1000;1200;ST;2308,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000101;CINTA DE EMBALAJE (VITA);1000;1200;M;449,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000104;ETIQ DE SEGURIDAD S/LOGO INFE (INTYLACT);1000;1200;ST;2743,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000113; EXHIBIDORP/INTYLACT TH INTIMA ARANDA 20;1000;1200;ST;960,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000115; EXHIBIDORP/INTYLACT TH INTIMA MANZAN 20;1000;1200;ST;2,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000116; EXHIBIDORP/INTYLACT TH INTIMA FLORAL 20;1000;1200;ST;1212,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
12000117;BENZOATO DE SODIO (VITA);1000;1200;KG;17,70;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000120;ISOPROPIL MIRISTATO (VITA);1000;1200;KG;0,70;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000121;FRAGANCIA WICKED BOROCANFOR (VITA);1000;1200;KG;0,16;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMPP;1200-MP Cliente;1000-Pharsana Valencia
12000122;ENVASE BOROCANFOR COOL 60G (VITA);1000;1200;ST;13,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEPP;1200-MP Cliente;1000-Pharsana Valencia
