Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Calidad;Bloqueado;Hora;Categoría;Marca;Grupo;TextAlm;TextCent
50000627;SECUREZZA CLASSIC L REG (6x6UN);1001;3018;PAK;1,83;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3018-Rechazado;1001-Pharsana Maracay
50000627;SECUREZZA CLASSIC L REG (6x6UN);1002;3001;PAK;15,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3001-Muestras Gemelas;1002-Pharsana Higienico
50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);1001;3000;PAK;5631,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;3000-ProdTerminado WM;1001-Pharsana Maracay
50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);1001;3002;PAK;5,33;0,000;0,083;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;3002-PT Reserva;1001-Pharsana Maracay
50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);1001;3013;PAK;1,08;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;3013-Dev. LEG.;1001-Pharsana Maracay
50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);1001;3018;PAK;1,17;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;3018-Rechazado;1001-Pharsana Maracay
50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);1002;3001;PAK;19,42;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;3001-Muestras Gemelas;1002-Pharsana Higienico
50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);1002;3007;PAK;2,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;3007-PT Regulatorio;1002-Pharsana Higienico
50000639;SIEMPRE SECO BASICO M (6X6UN);1001;3000;PAK;4030,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3000-ProdTerminado WM;1001-Pharsana Maracay
50000639;SIEMPRE SECO BASICO M (6X6UN);1001;3002;PAK;6,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3002-PT Reserva;1001-Pharsana Maracay
50000639;SIEMPRE SECO BASICO M (6X6UN);1001;3018;PAK;1,33;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3018-Rechazado;1001-Pharsana Maracay
50000639;SIEMPRE SECO BASICO M (6X6UN);1002;3001;PAK;21,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3001-Muestras Gemelas;1002-Pharsana Higienico
50000640;SIEMPRE SECO BASICO G (6X6UN);1001;3000;PAK;3208,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3000-ProdTerminado WM;1001-Pharsana Maracay
50000640;SIEMPRE SECO BASICO G (6X6UN);1001;3002;PAK;14,67;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3002-PT Reserva;1001-Pharsana Maracay
50000640;SIEMPRE SECO BASICO G (6X6UN);1001;3018;PAK;0,33;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3018-Rechazado;1001-Pharsana Maracay
50000640;SIEMPRE SECO BASICO G (6X6UN);1002;3001;PAK;20,33;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;3001-Muestras Gemelas;1002-Pharsana Higienico
50000687;NEW AGE LOCIÓN CORPORAL VITALTHERAPY 190;1000;3018;CS;509,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Loción;3018-Rechazado;1000-Pharsana Valencia
50000687;NEW AGE LOCIÓN CORPORAL VITALTHERAPY 190;1001;3018;CS;3,25;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Loción;3018-Rechazado;1001-Pharsana Maracay
50000689;NEW AGE LOCIÓN CORPORAL SUNSETDREAMS 190;1000;3018;CS;488,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Loción;3018-Rechazado;1000-Pharsana Valencia
50000689;NEW AGE LOCIÓN CORPORAL SUNSETDREAMS 190;1001;3018;CS;11,67;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Loción;3018-Rechazado;1001-Pharsana Maracay
50000690;NEW AGE SPLASH SUNSET DREAMS 120CC;1001;3018;CS;146,17;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Splash;3018-Rechazado;1001-Pharsana Maracay
50000691;NEW AGE SPLASH VITAL THERAPY 120CC;1001;3018;CS;15,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;New Age;PH-Splash;3018-Rechazado;1001-Pharsana Maracay
50000692;AMY COLONIA 100CC OVAL;1001;3018;CS;3,83;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;3018-Rechazado;1001-Pharsana Maracay
50000693;AMY LOCION 100 CC OVAL;1001;3018;CS;22,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Loción;3018-Rechazado;1001-Pharsana Maracay
50000694;AMY ACEITE 100CC OVAL;1001;3018;CS;4,75;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50000695;AMY ACEITE CREMOSO 100CC OVAL;1001;3018;CS;14,83;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50000702;AMY CHAMPU 100CC OVAL;1001;3018;CS;6,38;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
50000946;FRIENDS JABON LÍQUIDO INTIMO 240 CC;1000;3001;CS;2,42;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3001-Muestras Gemelas;1000-Pharsana Valencia
50000946;FRIENDS JABON LÍQUIDO INTIMO 240 CC;1001;3002;CS;0,00;0,000;12,833;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3002-PT Reserva;1001-Pharsana Maracay
50000946;FRIENDS JABON LÍQUIDO INTIMO 240 CC;1001;3018;CS;3,42;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3018-Rechazado;1001-Pharsana Maracay
50000949;PHARSANA TALCO CORPORAL ANTIB. 150G;1000;3001;CS;3,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Talco;3001-Muestras Gemelas;1000-Pharsana Valencia
50000949;PHARSANA TALCO CORPORAL ANTIB. 150G;1001;3002;CS;2,90;0,000;2,600;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Talco;3002-PT Reserva;1001-Pharsana Maracay
50000949;PHARSANA TALCO CORPORAL ANTIB. 150G;1001;3018;CS;0,20;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Talco;3018-Rechazado;1001-Pharsana Maracay
50000951;SECUREZZA BC LOCION HIDRATAN (12x350ML);1000;3000;CS;0,00;0,000;0,667;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Loción;3000-Prod. Terminado;1000-Pharsana Valencia
50000951;SECUREZZA BC LOCION HIDRATAN (12x350ML);1000;3001;CS;2,25;0,667;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Loción;3001-Muestras Gemelas;1000-Pharsana Valencia
50000951;SECUREZZA BC LOCION HIDRATAN (12x350ML);1000;3017;CS;0,67;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Loción;3017-MG Microbilogia;1000-Pharsana Valencia
50000951;SECUREZZA BC LOCION HIDRATAN (12x350ML);1001;3000;CS;276,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Loción;3000-ProdTerminado WM;1001-Pharsana Maracay
50000951;SECUREZZA BC LOCION HIDRATAN (12x350ML);1001;3002;CS;3,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Loción;3002-PT Reserva;1001-Pharsana Maracay
50000951;SECUREZZA BC LOCION HIDRATAN (12x350ML);1001;3018;CS;229,83;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Loción;3018-Rechazado;1001-Pharsana Maracay
50000953;SECUREZZA BC JABON LIQ CORPO (12x200ML);1000;3001;CS;1,25;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Jabón Líquido;3001-Muestras Gemelas;1000-Pharsana Valencia
50000953;SECUREZZA BC JABON LIQ CORPO (12x200ML);1001;3000;CS;89,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Jabón Líquido;3000-ProdTerminado WM;1001-Pharsana Maracay
50000953;SECUREZZA BC JABON LIQ CORPO (12x200ML);1001;3002;CS;2,25;0,000;0,500;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Jabón Líquido;3002-PT Reserva;1001-Pharsana Maracay
50000953;SECUREZZA BC JABON LIQ CORPO (12x200ML);1001;3018;CS;0,67;0,000;0,167;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Jabón Líquido;3018-Rechazado;1001-Pharsana Maracay
50000955;SECUREZZA BC CREMA DERMO PROTECTORA 130G;1000;3001;CS;1,92;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Crema Protectoras;3001-Muestras Gemelas;1000-Pharsana Valencia
50000955;SECUREZZA BC CREMA DERMO PROTECTORA 130G;1001;3002;CS;7,42;0,000;2,083;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Crema Protectoras;3002-PT Reserva;1001-Pharsana Maracay
50000955;SECUREZZA BC CREMA DERMO PROTECTORA 130G;1001;3004;CS;1,33;0,833;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Crema Protectoras;3004-Devoluciones;1001-Pharsana Maracay
50000955;SECUREZZA BC CREMA DERMO PROTECTORA 130G;1001;3018;CS;87,33;0,000;0,167;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Securezza;PH-Crema Protectoras;3018-Rechazado;1001-Pharsana Maracay
50000956;SECUREZZA BC TH CORPORALES (12x54UN);1000;3001;CS;9,58;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50000956;SECUREZZA BC TH CORPORALES (12x54UN);1000;3017;CS;0,67;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;3017-MG Microbilogia;1000-Pharsana Valencia
50000956;SECUREZZA BC TH CORPORALES (12x54UN);1001;3000;CS;583,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;3000-ProdTerminado WM;1001-Pharsana Maracay
50000956;SECUREZZA BC TH CORPORALES (12x54UN);1001;3002;CS;1,42;0,000;3,750;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;3002-PT Reserva;1001-Pharsana Maracay
50000956;SECUREZZA BC TH CORPORALES (12x54UN);1001;3018;CS;3,17;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50000957;SECUREZZA PROTECTOR DE CAMA (6X10UN);1001;3000;PAK;1564,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector de Cama;3000-ProdTerminado WM;1001-Pharsana Maracay
50000957;SECUREZZA PROTECTOR DE CAMA (6X10UN);1001;3002;PAK;6,67;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector de Cama;3002-PT Reserva;1001-Pharsana Maracay
50000957;SECUREZZA PROTECTOR DE CAMA (6X10UN);1001;3018;PAK;1,33;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector de Cama;3018-Rechazado;1001-Pharsana Maracay
50000957;SECUREZZA PROTECTOR DE CAMA (6X10UN);1002;3001;PAK;20,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector de Cama;3001-Muestras Gemelas;1002-Pharsana Higienico
50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);1001;3000;PAK;3463,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;3000-ProdTerminado WM;1001-Pharsana Maracay
50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);1001;3002;PAK;15,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;3002-PT Reserva;1001-Pharsana Maracay
50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);1001;3013;PAK;0,25;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;3013-Dev. LEG.;1001-Pharsana Maracay
50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);1001;3018;PAK;6,75;0,000;0,250;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;3018-Rechazado;1001-Pharsana Maracay
50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);1002;2000;PAK;0,00;69,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;2000-Producción;1002-Pharsana Higienico
50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);1002;3001;PAK;79,75;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;3001-Muestras Gemelas;1002-Pharsana Higienico
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1000;3001;CS;4,20;0,600;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1000;3017;CS;0,70;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3017-MG Microbilogia;1000-Pharsana Valencia
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1001;3000;CS;413,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1001;3002;CS;1,70;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1001;3004;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3004-Devoluciones;1001-Pharsana Maracay
50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);1001;3018;CS;5,70;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);1001;3000;PAK;2103,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3000-ProdTerminado WM;1001-Pharsana Maracay
50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);1001;3002;PAK;4,75;0,000;1,750;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3002-PT Reserva;1001-Pharsana Maracay
50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);1001;3018;PAK;1,13;0,000;0,125;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3018-Rechazado;1001-Pharsana Maracay
50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);1002;3001;PAK;9,63;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3001-Muestras Gemelas;1002-Pharsana Higienico
50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1001;3000;PAK;1122,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3000-ProdTerminado WM;1001-Pharsana Maracay
50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1001;3002;PAK;11,88;0,000;0,250;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3002-PT Reserva;1001-Pharsana Maracay
50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1001;3004;PAK;1,13;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3004-Devoluciones;1001-Pharsana Maracay
50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1001;3013;PAK;0,13;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3013-Dev. LEG.;1001-Pharsana Maracay
50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1001;3018;PAK;1,88;0,000;0,375;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3018-Rechazado;1001-Pharsana Maracay
50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1002;3001;PAK;17,63;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3001-Muestras Gemelas;1002-Pharsana Higienico
50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);1001;3000;PAK;1596,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3000-ProdTerminado WM;1001-Pharsana Maracay
50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);1001;3002;PAK;11,38;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3002-PT Reserva;1001-Pharsana Maracay
50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);1001;3013;PAK;0,13;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3013-Dev. LEG.;1001-Pharsana Maracay
50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);1001;3018;PAK;2,25;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3018-Rechazado;1001-Pharsana Maracay
50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);1002;3001;PAK;18,75;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;3001-Muestras Gemelas;1002-Pharsana Higienico
50001002;CHICCO BS CREMA PROTECTORA (16x80G);1000;3001;CS;1,75;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Crema Protectoras;3001-Muestras Gemelas;1000-Pharsana Valencia
50001002;CHICCO BS CREMA PROTECTORA (16x80G);1001;3000;CS;137,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Crema Protectoras;3000-ProdTerminado WM;1001-Pharsana Maracay
50001002;CHICCO BS CREMA PROTECTORA (16x80G);1001;3002;CS;2,38;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Crema Protectoras;3002-PT Reserva;1001-Pharsana Maracay
50001002;CHICCO BS CREMA PROTECTORA (16x80G);1001;3018;CS;3,38;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Crema Protectoras;3018-Rechazado;1001-Pharsana Maracay
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1000;3000;CS;666,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3000-Prod. Terminado;1000-Pharsana Valencia
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1000;3001;CS;12,17;0,542;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1000;3003;CS;210,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3003-PT Cuarentena;1000-Pharsana Valencia
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1000;3010;CS;48,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3010-Retenido;1000-Pharsana Valencia
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1000;3017;CS;0,92;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3017-MG Microbilogia;1000-Pharsana Valencia
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1001;3000;CS;1388,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3000-ProdTerminado WM;1001-Pharsana Maracay
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1001;3002;CS;1,04;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3002-PT Reserva;1001-Pharsana Maracay
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1001;3004;CS;2,46;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3004-Devoluciones;1001-Pharsana Maracay
50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);1001;3018;CS;0,08;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50001006;CHICCO BS ACEITE CREMOSO (10x200ML);1000;3001;CS;3,80;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3001-Muestras Gemelas;1000-Pharsana Valencia
50001006;CHICCO BS ACEITE CREMOSO (10x200ML);1000;3017;CS;0,40;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3017-MG Microbilogia;1000-Pharsana Valencia
50001006;CHICCO BS ACEITE CREMOSO (10x200ML);1001;3000;CS;66,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3000-ProdTerminado WM;1001-Pharsana Maracay
50001006;CHICCO BS ACEITE CREMOSO (10x200ML);1001;3002;CS;2,10;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3002-PT Reserva;1001-Pharsana Maracay
50001006;CHICCO BS ACEITE CREMOSO (10x200ML);1001;3004;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3004-Devoluciones;1001-Pharsana Maracay
50001006;CHICCO BS ACEITE CREMOSO (10x200ML);1001;3018;CS;1,20;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50001007;CHICCO VASELINA 80G;1000;3001;CS;1,25;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Vaselina;3001-Muestras Gemelas;1000-Pharsana Valencia
50001007;CHICCO VASELINA 80G;1001;3002;CS;4,19;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Vaselina;3002-PT Reserva;1001-Pharsana Maracay
50001007;CHICCO VASELINA 80G;1001;3018;CS;0,25;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Vaselina;3018-Rechazado;1001-Pharsana Maracay
50001009;CHICCO BS CHAMPU CABELLOOSCURO(28x100ML);1000;3001;CS;0,43;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50001009;CHICCO BS CHAMPU CABELLOOSCURO(28x100ML);1001;3000;CS;73,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50001009;CHICCO BS CHAMPU CABELLOOSCURO(28x100ML);1001;3002;CS;0,00;0,000;6,893;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1000;3001;CS;7,93;0,857;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3001-Muestras Gemelas;1000-Pharsana Valencia
50001011;CHICCO BS COLONIA (28x100ML);1001;3000;CS;1929,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3000-ProdTerminado WM;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1001;3002;CS;9,57;0,000;30,250;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3002-PT Reserva;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1001;3003;CS;10,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3003-PT Cuarentena;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1001;3004;CS;5,86;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3004-Devoluciones;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1001;3013;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3013-Dev. LEG.;1001-Pharsana Maracay
50001011;CHICCO BS COLONIA (28x100ML);1001;3018;CS;1,68;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3018-Rechazado;1001-Pharsana Maracay
50001012;CHICCO BS ACEITE (28x100ML);1000;3000;CS;0,00;0,000;0,107;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3000-Prod. Terminado;1000-Pharsana Valencia
50001012;CHICCO BS ACEITE (28x100ML);1000;3001;CS;1,50;0,393;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3001-Muestras Gemelas;1000-Pharsana Valencia
