Entrega;Solicitante;Nombre del solicitante;Destinatario mcía.;Codigo_Mat;Denominación;Cantidad entrega;Un.medida venta;FechaE;FechaR;ClaseE;Zona;Vendedor;Pedido;PosPed;Monto;Moneda;Cod.Vend;Categoría;Marca;Grupo;Sector;MesEntr;Cod G.V.;Grupo Vend
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);              5,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;130;        138,60;USD;100023;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001066;FRIENDS TS ULTRADELGA (36X10UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;140;         54,36;USD;100023;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001108;FRIENDS TS XTREME SEC REGULAR (12x14UN);              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;150;         26,52;USD;100023;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001137;LADY FACE DISCOS DE ALGODON (24x80UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;160;         65,76;USD;100023;ALGODONES PT;Lady Face;PH-Cotton Round;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001051;CHICCO BS COTONCITO(12x300UN PAGA 200UN);              3,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;170;        102,60;USD;100023;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001048;SECUREZZA CLASSIC L (4X20UN) PROMOPACK;              2,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;180;        159,68;USD;100023;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001047;SECUREZZA CLASSIC M (4X20UN) PROMOPACK;              2,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;190;        135,28;USD;100023;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001050;SECUREZZA COMFORT L (4X20UN) PROMOPACK;              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;200;         86,08;USD;100023;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001049;SECUREZZA COMFORT M (4X20UN) PROMOPACK;              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;210;         73,04;USD;100023;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001169;FRIENDS PD LONG (24X20UN);              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;100;         29,76;USD;100023;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088369;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001169;FRIENDS PD LONG (24X20UN);              4,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066346;100;        119,04;USD;100023;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088370;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001056;LADY FACE TH PREVENIR ACNE (24x24UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066347;10;         29,76;USD;100023;TOALLAS HUMEDAS;Lady Face;PH-TH Travel Pack;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088371;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50000517;AMY MOTAS DE ALGODON (12x50UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066348;10;         26,04;USD;100023;ALGODONES PT;Amy;PH-Motas De Algodón;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088371;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001072;AMY SEC TH 99% AGUA (20x48UN);              5,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066348;20;        114,00;USD;100023;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088372;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001055;LADY FACE TH DESMAQUILLANTE (24x24UN);              2,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066349;10;         53,76;USD;100023;TOALLAS HUMEDAS;Lady Face;PH-TH Travel Pack;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088372;10003647;DISTRIBUIDORA SUJER, C.A;11001237;50001134;FRIENDS PD REGULAR S/P PROMO (12X60UN);              5,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;JESUS A. MARQUEZ;1002066349;20;        121,80;USD;100023;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088379;10001503;AUTOMERCADO LICARCH II, C.A.;10001503;50001024;CHICCO BS COTONCITO (48x60UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066356;10;         63,84;USD;100127;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088379;10001503;AUTOMERCADO LICARCH II, C.A.;10001503;50001045;CHICCO BS TALCO (24x100G);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066356;20;         80,88;USD;100127;HIGIENE PERSONAL;Chicco;PH-Talco;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088380;10001503;AUTOMERCADO LICARCH II, C.A.;10001503;50001109;FRIENDS TS TELA REGULAR (12x14UN);              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066357;10;         30,00;USD;100127;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;102;GV Ger. Reg. Capital
2000088382;10000118;PLANSUAREZ, C.A.;11000624;50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);             50,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;BETTINA Y. CALDERON;1002066359;10;      2.096,00;USD;100140;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;Absorbentes;02;104;GV Ger. Reg. CClave
2000088383;10003331;ASIA FORTUNA,C.A;10003331;50000970;CHICCO BS COLONIA (10x220ML);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066360;10;         48,50;USD;100057;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088384;10003331;ASIA FORTUNA,C.A;10003331;50001079;AMY SEC TH 99% AGUA (48x24UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066361;10;         36,00;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088384;10003331;ASIA FORTUNA,C.A;10003331;50001072;AMY SEC TH 99% AGUA (20x48UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066361;20;         22,80;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088384;10003331;ASIA FORTUNA,C.A;10003331;50000569;ACTIVA SEC PERDIDAS ABUNDANTES (12X10UN);              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066361;30;         16,56;USD;100057;INCONTINENCIA;Activa;PH-Toalla Incontinen;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088385;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066362;10;         48,80;USD;100057;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088385;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);              2,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066362;20;        105,12;USD;100057;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088385;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);              2,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066362;30;        108,32;USD;100057;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088385;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50001139;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);              1,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066362;40;         54,16;USD;100057;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088385;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50000902;AMY COLONIA PARA BEBES (10x220ML);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066362;50;         43,10;USD;100057;HIGIENE PERSONAL;Amy;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088386;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50001023;CHICCO BS COTONCITO (32x100UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066363;10;         48,32;USD;100057;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088386;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50001024;CHICCO BS COTONCITO (48x60UN);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066363;20;         63,84;USD;100057;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088386;10000547;COMERCIAL SONRIE A LA VIDA, C.A;10000547;50001039;CHICCO BS JABON EN BARRA P/NIÑOS(30x90);              1,000;CS;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066363;30;         65,70;USD;100057;HIGIENE PERSONAL;Chicco;PH-Jabon en barra;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088387;10000118;PLANSUAREZ, C.A.;11000624;50000921;SECUREZZA COMFORT M REG (6x6UN);             20,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;BETTINA Y. CALDERON;1002066364;10;        822,00;USD;100140;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;104;GV Ger. Reg. CClave
2000088387;10000118;PLANSUAREZ, C.A.;11000624;50000922;SECUREZZA COMFORT L REG (6x6UN);             20,000;PAK;19.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;BETTINA Y. CALDERON;1002066364;20;        968,40;USD;100140;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;104;GV Ger. Reg. CClave
2000088389;10002438;INVERSIONES ARTILAMPLAST 7, C.A.;10002438;50000986;CHICCO BS CHAMPU CABELLOOSCURO(10x200ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;TULIO R. PUENTES;1002066009;10;         42,30;USD;100012;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088389;10002438;INVERSIONES ARTILAMPLAST 7, C.A.;10002438;50001102;CHICCO BS CHAMPU CABELLOOSCURO(10x400ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;TULIO R. PUENTES;1002066009;20;         75,90;USD;100012;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088389;10002438;INVERSIONES ARTILAMPLAST 7, C.A.;10002438;50001015;CHICCO BS CHAMPU CABELLO CLARO(28x100ML);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;TULIO R. PUENTES;1002066009;30;        137,20;USD;100012;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088389;10002438;INVERSIONES ARTILAMPLAST 7, C.A.;10002438;50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;TULIO R. PUENTES;1002066009;40;        137,20;USD;100012;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088389;10002438;INVERSIONES ARTILAMPLAST 7, C.A.;10002438;50000963;CHICCO BS CHAMPU CABELLONORMAL(10x200ML);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;TULIO R. PUENTES;1002066009;50;         84,60;USD;100012;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088389;10002438;INVERSIONES ARTILAMPLAST 7, C.A.;10002438;50001009;CHICCO BS CHAMPU CABELLOOSCURO(28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;TULIO R. PUENTES;1002066009;60;         68,60;USD;100012;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088390;10002742;DIFARVEN, S.A.;10002742;50000963;CHICCO BS CHAMPU CABELLONORMAL(10x200ML);             10,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente Sur;DANIELA A. RODRIGUEZ;1002066215;10;        423,00;USD;100131;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088390;10002742;DIFARVEN, S.A.;10002742;50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);             10,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente Sur;DANIELA A. RODRIGUEZ;1002066215;20;        454,40;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088390;10002742;DIFARVEN, S.A.;10002742;50000639;SIEMPRE SECO BASICO M (6X6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente Sur;DANIELA A. RODRIGUEZ;1002066215;30;         32,76;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088390;10002742;DIFARVEN, S.A.;10002742;50000640;SIEMPRE SECO BASICO G (6X6UN);             15,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente Sur;DANIELA A. RODRIGUEZ;1002066215;40;        542,70;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088391;10002742;DIFARVEN, S.A.;10002742;50001072;AMY SEC TH 99% AGUA (20x48UN);             20,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente Sur;DANIELA A. RODRIGUEZ;1002066216;10;        496,00;USD;100131;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088392;10003550;FARMACIA LA ENTRADA RIO ARRIBA, C.A;10003550;50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066338;10;         27,72;USD;100082;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;10C;GV Ger. Reg. Ce.LLan
2000088392;10003550;FARMACIA LA ENTRADA RIO ARRIBA, C.A;10003550;50001057;FRIENDS TH INTIMA (24x24UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066338;20;         27,60;USD;100082;TOALLAS HUMEDAS;Friends;PH-TH Travel Pack;Cuidado Personal;02;10C;GV Ger. Reg. Ce.LLan
2000088393;10003055;DISTRIBUIDORA ALEMAR C.A.,;10003055;50001079;AMY SEC TH 99% AGUA (48x24UN);              3,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MARIA C. RONDON;1002066366;10;        118,08;USD;100109;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;Cuidado Personal;02;10B;GV Ger. Reg. Cen.Occ
2000088393;10003055;DISTRIBUIDORA ALEMAR C.A.,;10003055;50001110;FRIENDS PD MANZANILLA (12X40UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MARIA C. RONDON;1002066366;20;         33,12;USD;100109;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;10B;GV Ger. Reg. Cen.Occ
2000088393;10003055;DISTRIBUIDORA ALEMAR C.A.,;10003055;50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MARIA C. RONDON;1002066366;30;         60,00;USD;100109;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;10B;GV Ger. Reg. Cen.Occ
2000088394;10003740;INVERSIONES SOLO MIO 88, C.A.;10003740;50001011;CHICCO BS COLONIA (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066367;10;         84,00;USD;100127;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088394;10003740;INVERSIONES SOLO MIO 88, C.A.;10003740;50000970;CHICCO BS COLONIA (10x220ML);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066367;20;        109,40;USD;100127;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088394;10003740;INVERSIONES SOLO MIO 88, C.A.;10003740;50001021;SECUREZZA POST PARTO (12X15UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066367;30;         73,20;USD;100127;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;102;GV Ger. Reg. Capital
2000088394;10003740;INVERSIONES SOLO MIO 88, C.A.;10003740;50000975;CHICCO BS TH ORIGINAL (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Metropolitana;ADOLFO J. ROMERO;1002066367;40;         39,60;USD;100127;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;102;GV Ger. Reg. Capital
2000088395;10002517;SUPERCENTER 168, C.A;10002517;50001011;CHICCO BS COLONIA (28x100ML);              5,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066368;10;        403,20;USD;100082;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;10C;GV Ger. Reg. Ce.LLan
2000088395;10002517;SUPERCENTER 168, C.A;10002517;50000970;CHICCO BS COLONIA (10x220ML);              5,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066368;20;        263,00;USD;100082;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;10C;GV Ger. Reg. Ce.LLan
2000088396;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50000974;CHICCO BS TH ORIGINAL (24x72UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066371;10;         68,40;USD;100112;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088396;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50000975;CHICCO BS TH ORIGINAL (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066371;20;         39,60;USD;100112;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088396;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001084;CHICCO BS TH ORIGINAL (48x24UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066371;30;         55,68;USD;100112;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088396;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001012;CHICCO BS ACEITE (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066371;40;        104,44;USD;100112;HIGIENE PERSONAL;Chicco;PH-Aceite;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088396;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001011;CHICCO BS COLONIA (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066371;50;         84,00;USD;100112;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088397;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001079;AMY SEC TH 99% AGUA (48x24UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066372;10;         40,80;USD;100112;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088397;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066372;20;         46,08;USD;100112;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088397;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001066;FRIENDS TS ULTRADELGA (36X10UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066372;30;         61,20;USD;100112;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088397;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001067;FRIENDS TS NOCTURNA CON ALAS (36X10UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066372;40;         96,48;USD;100112;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088398;10003158;LIQIN CEN (COMERCIAL FENG F.P);10003158;50001072;AMY SEC TH 99% AGUA (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066373;10;         25,80;USD;100112;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088399;10002611;COMERCIAL CASA MIRANDA, C.A;10002611;50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;JORGE E. ASSAL;1002066374;10;         47,28;USD;100133;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;Absorbentes;02;10C;GV Ger. Reg. Ce.LLan
2000088399;10002611;COMERCIAL CASA MIRANDA, C.A;10002611;50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;JORGE E. ASSAL;1002066374;20;         30,24;USD;100133;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;10C;GV Ger. Reg. Ce.LLan
